age,job,contact,food,beverage,number_yoy,favorite_continent,prev_destination,season,destination,member,period,transport,budget
70,baker,letter,rendang,Orange,29,North America,Hawaii of USA,summer,Sydney,2,29,plane,300000
70,baker,letter,rendang,Orange,26,Africa,Hawaii of USA,autumn,Jeju,8,30,plane,2999968
70,bank clerk,email,bulgogi,Orange,18,Africa,Hawaii of USA,spring,Singapore,7,1,plane,2999968
70,driver,email,tomyumgoong,Orange,18,Africa,Hawaii of USA,summer,Jeju,8,2,bicycle,2999968
70,engineer,letter,bulgogi,Orange,25,North America,Hawaii of USA,autumn,London,7,2,plane,2999968
70,firefighter,letter,rendang,Orange,25,North America,Hawaii of USA,summer,Jeju,8,3,bicycle,2999968
70,lawyer,phone,sushi,Orange,22,Africa,Hawaii of USA,autumn,New York,7,3,plane,2999968
70,bank clerk,phone,ice cream,Orange,20,Africa,Hawaii of USA,autumn,Sydney,8,28,plane,2999968
70,engineer,email,Croissant Sandwich,Orange,18,Africa,Hawaii of USA,fall,Sydney,7,5,plane,2999968
70,engineer,email,kimchi,Orange,21,North America,Hawaii of USA,fall,LA,7,28,walking,2999968
70,bank clerk,email,Rice Noodles,Orange,28,Africa,Hawaii of USA,spring,Hawaii,8,29,plane,2999968
70,bank clerk,letter,bulgogi,Orange,24,North America,Hawaii of USA,fall,Hawaii,6,2,bicycle,300000
70,bank clerk,letter,kimchi,Orange,18,South America,Hawaii of USA,summer,Vancouver,8,28,plane,2999968
70,designer,email,Rice Noodles,Orange,25,Africa,Hawaii of USA,summer,Tokyo,7,2,bicycle,2999968
70,nurse,letter,Som Tom,Orange,26,North America,Hawaii of USA,spring,LA,7,26,bicycle,2999968
70,firefighter,email,tomyumgoong,Orange,25,North America,Hawaii of USA,spring,Jeju,7,2,plane,2999968
70,fisherman,email,nasi goreng,Orange,29,Africa,Hawaii of USA,summer,New York,8,27,plane,2999968
70,engineer,letter,ice cream,Orange,18,North America,Hawaii of USA,spring,LA,1,2,walking,500000
70,firefighter,email,lasagne,Orange,25,Africa,Hawaii of USA,spring,Hawaii,7,4,plane,2999968
70,auther,email,Croissant Sandwich,Orange,25,Africa,Hawaii of USA,summer,Vancouver,7,2,walking,2999968
70,bank clerk,email,kimchi,Orange,30,Africa,Hawaii of USA,autumn,Paris,8,28,plane,2999968
70,bank clerk,email,lasagne,Orange,24,Africa,Hawaii of USA,summer,Tokyo,8,1,walking,2999968
70,bank clerk,email,bulgogi,Orange,21,North America,Hawaii of USA,fall,LA,7,28,bicycle,2999968
70,driver,email,sushi,Orange,25,Africa,Hawaii of USA,spring,Hong Kong,7,28,plane,2999968
70,engineer,email,tomyumgoong,Orange,20,Africa,Hawaii of USA,winter,Vancouver,7,3,plane,2999968
70,model,email,lasagne,Orange,25,North America,Hawaii of USA,summer,Singapore,7,1,walking,2999968
70,baker,letter,tomyumgoong,Orange,18,South America,Hawaii of USA,winter,Sydney,8,2,walking,2999968
70,bank clerk,letter,Fish and Chips,Orange,18,South America,Hawaii of USA,autumn,null,6,7,plane,1000000
70,bank clerk,letter,lasagne,Orange,25,Africa,Hawaii of USA,spring,Vancouver,8,26,plane,2999968
70,bank clerk,phone,Som Tom,Orange,25,Africa,Hawaii of USA,summer,Jeju,8,2,bicycle,2999968
70,driver,phone,lasagne,Orange,18,Africa,Hawaii of USA,autumn,Vancouver,7,2,plane,2999968
70,driver,phone,ramen,Orange,24,Africa,Hawaii of USA,spring,London,8,2,bicycle,2999968
71,firefighter,phone,null,Orange,20,Africa,Hawaii of USA,fall,New York,8,1,bicycle,2999968
71,designer,letter,ramen,Orange,21,Africa,Hawaii of USA,fall,null,8,2,walking,2999968
71,engineer,letter,kimchi,Orange,25,Africa,Hawaii of USA,spring,Sydney,8,4,bicycle,2999968
71,nurse,email,Croissant Sandwich,Orange,21,Africa,Hawaii of USA,spring,Tokyo,8,1,plane,2999968
71,designer,email,Beijing duck,Orange,25,South America,Hawaii of USA,summer,Vancouver,7,28,plane,2999968
71,firefighter,email,Masaman Curry,Orange,25,South America,Hawaii of USA,summer,Singapore,8,2,plane,2999968
71,engineer,letter,nasi goreng,Orange,22,Africa,Hawaii of USA,autumn,Tokyo,8,3,plane,2999968
71,designer,email,nasi goreng,Orange,25,South America,Hawaii of USA,spring,Jeju,7,30,bicycle,2999968
71,bank clerk,email,bulgogi,Orange,21,Africa,Hawaii of USA,summer,Singapore,8,2,bicycle,2999968
71,bank clerk,email,bulgogi,Orange,21,Africa,Hawaii of USA,autumn,Sydney,8,2,plane,2999968
71,engineer,email,Pad Thai,Orange,18,South America,Hawaii of USA,spring,Jeju,6,28,plane,5000000
71,farmer,phone,kimchi,Orange,26,Africa,Hawaii of USA,spring,Singapore,8,3,walking,2999968
72,bank clerk,email,Masaman Curry,Orange,18,South America,Hawaii of USA,fall,Tokyo,7,4,walking,2999968
72,driver,phone,Som Tom,Orange,12,Asia,Hawaii of USA,autumn,Prague,7,28,plane,2999968
72,model,email,Masaman Curry,Orange,18,South America,Hawaii of USA,spring,null,7,3,bicycle,2999968
72,engineer,letter,lasagne,Orange,24,Asia,Hawaii of USA,summer,Hong Kong,8,2,walking,2999968
72,auther,email,bulgogi,Orange,18,South America,Hawaii of USA,fall,Jeju,7,3,bicycle,2999968
72,bank clerk,letter,Gelato,Orange,25,Asia,Hawaii of USA,autumn,Sydney,7,28,bicycle,2999968
72,bank clerk,letter,Croissant Sandwich,Orange,28,South America,Hawaii of USA,autumn,Singapore,7,28,plane,2999968
72,model,phone,null,Orange,26,Asia,Hawaii of USA,summer,Ho Chi Minh,7,29,plane,2999968
72,auther,email,Fish and Chips,Orange,24,Asia,Hawaii of USA,summer,null,8,2,ship,2999968
72,auther,letter,null,Orange,29,Asia,Hawaii of USA,spring,Vancouver,7,27,plane,2999968
72,bank clerk,phone,kimchi,Orange,24,South America,Hawaii of USA,summer,Hawaii,7,2,ship,2999968
72,firefighter,email,nasi goreng,Orange,18,Asia,Hawaii of USA,summer,Vancouver,7,26,walking,2999968
72,bank clerk,email,bulgogi,Orange,19,South America,Hawaii of USA,fall,Ho Chi Minh,1,1,bicycle,500000
72,doctor,letter,bulgogi,Orange,18,South America,Hawaii of USA,spring,Vancouver,7,2,walking,2999968
72,model,email,Rice Noodles,Orange,21,Asia,Hawaii of USA,autumn,Jeju,7,30,plane,2999968
73,farmer,email,rendang,Orange,22,North America,Hawaii of USA,autumn,Paris,6,2,plane,1500000
73,driver,email,Fish and Chips,Orange,21,North America,Hawaii of USA,autumn,Hawaii,7,28,bicycle,2999968
73,auther,email,Croissant Sandwich,Orange,20,Asia,Hawaii of USA,fall,Sydney,5,4,walking,2000000
73,bank clerk,email,bulgogi,Orange,18,North America,Hawaii of USA,autumn,Vancouver,8,26,plane,2999968
73,designer,letter,Rice Noodles,Orange,19,Asia,Hawaii of USA,summer,Ho Chi Minh,7,2,bicycle,2999968
73,fisherman,email,rendang,Orange,21,Asia,Hawaii of USA,spring,LA,7,28,bicycle,2999968
73,engineer,letter,Fish and Chips,Orange,18,North America,Hawaii of USA,spring,Paris,8,29,bicycle,2999968
73,driver,email,rendang,Orange,22,North America,Hawaii of USA,autumn,Hong Kong,7,2,plane,2999968
73,designer,email,kimchi,Orange,21,Asia,Hawaii of USA,spring,Vancouver,7,30,plane,2999968
73,engineer,letter,Croissant Sandwich,Orange,29,North America,Hawaii of USA,fall,Jeju,2,1,bicycle,300000
73,firefighter,letter,null,Orange,18,North America,Hawaii of USA,spring,LA,6,27,plane,3000000
73,baker,email,sushi,Orange,21,North America,Hawaii of USA,spring,Vancouver,7,2,walking,2999968
73,bank clerk,email,Pad Thai,Orange,26,North America,Hawaii of USA,summer,Sydney,7,2,walking,2999968
73,engineer,email,kimchi,Orange,20,Asia,Hawaii of USA,autumn,Hawaii,7,28,plane,2999968
80,baker,letter,Pad Thai,Orange,24,North America,Hawaii of USA,summer,Paris,8,3,plane,2999968
80,bank clerk,letter,rendang,Orange,21,North America,Hawaii of USA,summer,Paris,7,1,bicycle,2999968
80,bank clerk,email,rendang,Orange,21,Asia,Hawaii of USA,spring,Prague,7,2,plane,2999968
80,designer,email,ramen,Orange,25,North America,Hawaii of USA,fall,Vancouver,8,1,plane,2999968
80,doctor,email,Gelato,Orange,25,North America,Hawaii of USA,spring,Singapore,2,29,bicycle,300000
80,fisherman,email,bulgogi,Orange,26,Asia,Hawaii of USA,spring,Tokyo,7,1,plane,2999968
80,model,letter,Pad Thai,Orange,30,North America,Hawaii of USA,autumn,London,4,28,plane,500000
80,auther,letter,Gelato,Orange,25,Asia,Hawaii of USA,fall,Singapore,7,3,walking,2999968
80,auther,email,kimchi,Orange,29,North America,Hawaii of USA,autumn,Hong Kong,4,30,bicycle,2000000
80,auther,letter,Masaman Curry,Orange,22,North America,Hawaii of USA,fall,New York,6,2,plane,2000000
80,auther,email,kimchi,Orange,21,North America,Hawaii of USA,autumn,Jeju,7,2,plane,2999968
80,auther,phone,Masaman Curry,Orange,25,North America,Hawaii of USA,fall,Prague,8,27,bicycle,2999968
80,auther,letter,Croissant Sandwich,Orange,25,Asia,Hawaii of USA,spring,Vancouver,7,3,plane,2999968
80,auther,email,Gelato,Orange,21,Africa,Hawaii of USA,autumn,Singapore,7,2,plane,2999968
80,auther,letter,sushi,Orange,25,North America,Hawaii of USA,autumn,Hawaii,6,30,bicycle,1000000
80,auther,email,lasagne,Orange,20,North America,Hawaii of USA,autumn,Ho Chi Minh,5,2,bicycle,5000000
80,baker,email,null,Orange,18,North America,Hawaii of USA,summer,Vancouver,7,28,plane,2999968
80,designer,email,bulgogi,Orange,20,North America,Hawaii of USA,autumn,Jeju,7,26,plane,2999968
80,designer,letter,Croissant Sandwich,Orange,21,Africa,Hawaii of USA,autumn,Sydney,7,1,bicycle,2999968
80,bank clerk,letter,Gelato,Orange,25,North America,Hawaii of USA,spring,London,1,2,bicycle,500000
80,bank clerk,phone,Som Tom,Orange,18,North America,Hawaii of USA,summer,Jeju,7,29,walking,2999968
80,engineer,email,Croissant Sandwich,Orange,28,North America,Hawaii of USA,spring,Ho Chi Minh,7,2,walking,2999968
80,fisherman,email,rendang,Orange,29,North America,Hawaii of USA,summer,LA,7,4,walking,2999968
80,farmer,email,nasi goreng,Orange,24,North America,Hawaii of USA,fall,Tokyo,8,28,plane,2999968
80,farmer,email,satay,Orange,25,Asia,Hawaii of USA,spring,Singapore,7,4,walking,2999968
80,nurse,letter,Fish and Chips,Orange,18,North America,Hawaii of USA,summer,Tokyo,7,28,walking,2999968
80,auther,phone,tomyumgoong,Orange,22,Asia,Hawaii of USA,autumn,Singapore,7,2,plane,2999968
80,bank clerk,letter,nasi goreng,Orange,18,North America,Hawaii of USA,summer,Jeju,7,2,bicycle,2999968
80,bank clerk,email,sushi,Orange,26,North America,Hawaii of USA,autumn,Vancouver,5,2,plane,5000000
80,driver,letter,ramen,Orange,7,North America,Hawaii of USA,autumn,null,7,27,plane,2999968
80,engineer,email,ramen,Orange,6,North America,Hawaii of USA,spring,New York,7,2,bicycle,2999968
80,engineer,letter,Fish and Chips,Orange,18,North America,Hawaii of USA,summer,Tokyo,6,2,ship,500000
80,fisherman,phone,Rice Noodles,Orange,26,North America,Hawaii of USA,winter,Singapore,7,3,bicycle,2999968
80,model,email,Rice Noodles,Orange,28,North America,Hawaii of USA,summer,Paris,4,28,ship,1000000
80,baker,letter,null,Orange,18,North America,Hawaii of USA,spring,London,7,26,plane,2999968
80,engineer,email,sushi,Watermelon,29,North America,Hawaii of USA,summer,Ho Chi Minh,7,28,bicycle,2999968
81,bank clerk,email,null,Watermelon,20,North America,Hawaii of USA,spring,Hawaii,8,27,bicycle,2999968
81,engineer,email,lasagne,Watermelon,21,North America,Hawaii of USA,spring,Tokyo,8,2,bicycle,2999968
81,driver,email,rendang,Watermelon,25,North America,Hawaii of USA,autumn,Sydney,7,26,plane,2999968
81,firefighter,letter,Som Tom,Watermelon,18,Asia,Hawaii of USA,spring,Vancouver,8,2,plane,2999968
81,fisherman,email,Beijing duck,Watermelon,25,Asia,Hawaii of USA,autumn,Ho Chi Minh,7,28,plane,2999968
81,bank clerk,email,Beijing duck,Watermelon,25,North America,Hawaii of USA,autumn,Jeju,7,30,plane,2999968
81,model,email,ramen,Watermelon,19,North America,Hawaii of USA,spring,Hawaii,8,29,bicycle,2999968
81,dentist,phone,bulgogi,Watermelon,29,Asia,Hawaii of USA,spring,Ho Chi Minh,8,4,plane,2999968
81,firefighter,letter,ramen,Watermelon,28,North America,Hawaii of USA,winter,Jeju,6,28,walking,1000000
81,driver,letter,Som Tom,Watermelon,26,North America,Hawaii of USA,summer,Ho Chi Minh,6,28,walking,1500000
83,baker,letter,rendang,Watermelon,30,North America,Hawaii of USA,winter,Prague,8,30,plane,2999968
85,baker,letter,bulgogi,Watermelon,18,Africa,Hawaii of USA,summer,Hawaii,8,29,bicycle,2999968
85,doctor,email,nasi goreng,Watermelon,18,Africa,Hawaii of USA,summer,LA,8,1,plane,2999968
85,farmer,email,satay,Watermelon,25,Africa,Hawaii of USA,spring,New York,6,2,plane,2000000
85,engineer,email,Gelato,Watermelon,18,Africa,Hawaii of USA,fall,Hong Kong,8,2,bicycle,2999968
85,doctor,letter,Masaman Curry,Watermelon,2,Africa,Hawaii of USA,summer,Tokyo,7,27,ship,2999968
85,driver,letter,Rice Noodles,Watermelon,28,Africa,Hawaii of USA,autumn,LA,8,2,plane,2999968
85,firefighter,email,bulgogi,Watermelon,20,South America,Hawaii of USA,autumn,New York,7,1,plane,2999968
85,engineer,phone,Croissant Sandwich,Watermelon,22,South America,Hawaii of USA,spring,Ho Chi Minh,7,29,plane,2999968
85,model,email,tomyumgoong,Watermelon,18,Africa,Hawaii of USA,fall,New York,7,2,walking,2999968
85,bank clerk,email,kimchi,Watermelon,34,South America,Hawaii of USA,autumn,New York,6,3,plane,1000000
85,driver,phone,lasagne,Watermelon,21,South America,Hawaii of USA,autumn,Prague,7,2,plane,2999968
85,driver,email,rendang,Watermelon,26,South America,Hawaii of USA,summer,Paris,7,28,ship,2999968
85,driver,email,rendang,Watermelon,22,South America,Hawaii of USA,autumn,Jeju,1,28,plane,500000
85,engineer,letter,kimchi,Watermelon,21,South America,Hawaii of USA,autumn,Paris,7,30,bicycle,2999968
85,bank clerk,email,nasi goreng,Watermelon,25,Africa,Hawaii of USA,summer,Jeju,6,28,walking,500000
85,engineer,phone,Gelato,Watermelon,29,Africa,Hawaii of USA,fall,London,7,26,bicycle,2999968
85,nurse,email,satay,Watermelon,21,South America,Hawaii of USA,summer,Prague,7,4,ship,2999968
85,baker,letter,null,Watermelon,25,Africa,Hawaii of USA,summer,LA,7,28,ship,2999968
85,engineer,email,Gelato,Watermelon,21,Africa,Hawaii of USA,spring,Hong Kong,7,30,bicycle,2999968
85,bank clerk,email,nasi goreng,Watermelon,21,South America,Hawaii of USA,spring,London,7,28,walking,2999968
85,designer,letter,bulgogi,Watermelon,34,Asia,Hawaii of USA,summer,Vancouver,7,27,walking,2999968
85,firefighter,phone,bulgogi,Watermelon,18,Africa,Hawaii of USA,autumn,Jeju,5,28,bicycle,1000000
85,engineer,email,Gelato,Watermelon,29,Africa,Hawaii of USA,fall,New York,7,2,plane,2999968
85,firefighter,letter,Rice Noodles,Watermelon,19,Africa,Hawaii of USA,spring,Vancouver,7,2,walking,2999968
85,lawyer,email,bulgogi,Watermelon,18,South America,Hawaii of USA,summer,Sydney,2,3,walking,1500000
85,model,letter,kimchi,Watermelon,25,Asia,Hawaii of USA,summer,Singapore,7,26,bicycle,2999968
86,farmer,email,bulgogi,Watermelon,25,North America,Hawaii of USA,fall,Prague,7,4,plane,2999968
89,farmer,letter,tomyumgoong,Watermelon,25,North America,Hawaii of USA,spring,Hong Kong,8,1,walking,2999968
92,farmer,letter,Gelato,Watermelon,25,North America,Hawaii of USA,fall,Prague,7,2,plane,2999968
95,farmer,email,rendang,Watermelon,21,Africa,Hawaii of USA,spring,Sydney,7,29,plane,2999968
95,farmer,email,Rice Noodles,Watermelon,21,North America,Hawaii of USA,fall,Sydney,7,28,walking,2999968
98,farmer,email,Fish and Chips,Watermelon,25,North America,Hawaii of USA,autumn,Prague,5,2,bicycle,2000000
98,farmer,letter,nasi goreng,Watermelon,29,North America,Hawaii of USA,summer,Hong Kong,4,28,ship,3000000
99,farmer,phone,Rice Noodles,Watermelon,29,South America,Hawaii of USA,fall,Tokyo,5,4,plane,1000000
101,farmer,email,sushi,Watermelon,0,North America,Hawaii of USA,autumn,New York,6,3,plane,1500000
101,farmer,email,ramen,Watermelon,29,Africa,Hawaii of USA,fall,Singapore,0,1,plane,500000
103,farmer,email,nasi goreng,Watermelon,0,Africa,Hawaii of USA,autumn,Ho Chi Minh,6,2,plane,300000
104,farmer,phone,Som Tom,Watermelon,2,North America,Hawaii of USA,autumn,Prague,0,2,plane,2000000
106,farmer,letter,null,Watermelon,24,North America,Hawaii of USA,winter,Sydney,8,2,bicycle,2999968
108,farmer,email,Croissant Sandwich,Watermelon,26,Asia,Hawaii of USA,summer,Jeju,8,27,walking,2999968
109,farmer,email,tomyumgoong,Watermelon,25,South America,Hawaii of USA,summer,null,6,28,plane,3000000
110,farmer,email,Rice Noodles,Watermelon,25,Asia,Hawaii of USA,winter,New York,8,29,plane,2999968
114,farmer,letter,Gelato,Watermelon,16,Asia,Hawaii of USA,autumn,Hong Kong,8,2,plane,2999968
115,farmer,phone,Croissant Sandwich,Watermelon,15,South America,Hawaii of USA,fall,LA,8,4,bicycle,2999968
116,farmer,email,ice cream,Watermelon,15,North America,Hawaii of USA,summer,Singapore,8,3,plane,2999968
119,farmer,letter,null,Watermelon,2,North America,Hawaii of USA,fall,New York,8,2,walking,2999968
120,farmer,email,Som Tom,Watermelon,6,Africa,Hawaii of USA,fall,Singapore,8,2,walking,2999968
122,farmer,phone,Croissant Sandwich,Watermelon,6,Africa,Hawaii of USA,summer,Hong Kong,8,1,walking,2999968
124,farmer,email,bulgogi,Watermelon,5,Africa,Hawaii of USA,autumn,Ho Chi Minh,8,2,bicycle,2999968
126,farmer,email,Gelato,Watermelon,12,Africa,Hawaii of USA,summer,Ho Chi Minh,7,27,ship,2999968
126,farmer,email,null,Watermelon,11,North America,Hawaii of USA,autumn,Vancouver,7,28,bicycle,2999968
127,farmer,phone,satay,Watermelon,12,Asia,Hawaii of USA,autumn,Sydney,7,30,plane,2999968
127,farmer,letter,lasagne,Watermelon,14,North America,Hawaii of USA,spring,Jeju,7,29,plane,2999968
128,farmer,letter,tomyumgoong,Watermelon,18,North America,Hawaii of USA,autumn,Hawaii,7,28,plane,2999968
128,farmer,email,Croissant Sandwich,Watermelon,17,Africa,Hawaii of USA,autumn,Ho Chi Minh,7,28,bicycle,2999968
129,farmer,email,Fish and Chips,Watermelon,17,North America,Hawaii of USA,summer,null,7,2,ship,2999968
130,farmer,email,Chicken Rice,Watermelon,26,North America,Hawaii of USA,summer,Singapore,7,3,ship,2999968
130,farmer,email,Pad Thai,Watermelon,12,Africa,Hawaii of USA,summer,null,7,3,bicycle,2999968
131,farmer,letter,ramen,Watermelon,23,North America,Hawaii of USA,spring,London,1,1,plane,500000
132,farmer,letter,rendang,Watermelon,2,North America,Hawaii of USA,autumn,London,7,2,plane,2999968
133,farmer,phone,lasagne,Watermelon,3,North America,Hawaii of USA,autumn,Prague,2,1,bicycle,2999956
134,engineer,email,sushi,Watermelon,23,North America,Hawaii of USA,winter,LA,8,2,walking,2999968
135,baker,letter,Gelato,Watermelon,5,Asia,Hawaii of USA,summer,Ho Chi Minh,8,27,walking,2999968
135,doctor,email,Gelato,Watermelon,8,North America,Hawaii of USA,spring,Paris,8,28,walking,2999968
136,engineer,letter,nasi goreng,Watermelon,11,North America,Hawaii of USA,summer,Hong Kong,8,29,plane,2999968
137,engineer,email,Croissant Sandwich,Watermelon,12,North America,Hawaii of USA,spring,LA,8,28,bicycle,2999968
137,bank clerk,letter,Chicken Rice,Watermelon,12,North America,Hawaii of USA,summer,Paris,8,28,ship,2999968
138,dentist,email,null,Watermelon,7,North America,Hawaii of USA,spring,Singapore,8,2,plane,2999968
139,engineer,email,ramen,Watermelon,3,North America,Hawaii of USA,spring,Tokyo,8,3,plane,2999968
139,model,letter,Masaman Curry,Watermelon,4,Africa,Hawaii of USA,fall,Prague,8,3,walking,2999968
140,doctor,email,Croissant Sandwich,Watermelon,5,North America,Hawaii of USA,fall,LA,8,2,bicycle,2999968
140,dentist,phone,nasi goreng,Watermelon,7,North America,Hawaii of USA,autumn,Hong Kong,8,1,plane,2999968
141,nurse,letter,tomyumgoong,Watermelon,5,North America,Hawaii of USA,spring,Hong Kong,8,2,bicycle,2999968
142,bank clerk,email,nasi goreng,Watermelon,6,North America,Hawaii of USA,spring,London,8,2,plane,2999968
143,baker,email,sushi,Watermelon,5,North America,Hawaii of USA,autumn,London,8,1,plane,2999968
144,nurse,email,Rice Noodles,Watermelon,3,North America,Hawaii of USA,summer,New York,8,2,ship,2999968
145,bank clerk,email,Croissant Sandwich,Watermelon,6,North America,Hawaii of USA,spring,null,8,2,bicycle,2999968
146,farmer,letter,Gelato,Watermelon,3,North America,Hawaii of USA,summer,null,0,26,ship,2999969
147,designer,phone,kimchi,Watermelon,28,North America,Hawaii of USA,spring,null,0,27,bicycle,2999970
148,bank clerk,letter,Pad Thai,Watermelon,19,North America,Hawaii of USA,autumn,Vancouver,0,28,plane,2999971
149,engineer,letter,nasi goreng,Kiwi,1,North America,Hawaii of USA,autumn,London,5,29,plane,2999972
150,firefighter,phone,satay,Mango,30,North America,Hawaii of USA,autumn,Ho Chi Minh,0,30,bicycle,2999973
14,student,email,Croissant Sandwich,Apple,2,Asia,Hong Kong of China,spring,New York,4,4,plane,350000
14,student,email,ice cream,Coffee,10,Asia,Hong Kong of China,autumn,Prague,5,15,plane,380000
